customer_id,NUMBER_OF_LOANS,SHORT_TERM_COUNT,MID_TERM_COUNT,LONG_TERM_COUNT,OUTSTANDING_BAL_ALL_CURRENT,NUM_NEW_LOAN_TAKEN_3M,NUM_NEW_LOAN_TAKEN_6M,NUM_NEW_LOAN_TAKEN_9M,NUM_NEW_LOAN_TAKEN_12M,NUM_NEW_LOAN_TAKEN_BANK_3M,NUM_NEW_LOAN_TAKEN_BANK_6M,NUM_NEW_LOAN_TAKEN_BANK_9M,NUM_NEW_LOAN_TAKEN_BANK_12M,NUM_NEW_LOAN_TAKEN_NON_BANK_3M,NUM_NEW_LOAN_TAKEN_NON_BANK_6M,NUM_NEW_LOAN_TAKEN_NON_BANK_9M,NUM_NEW_LOAN_TAKEN_NON_BANK_12M,ENQUIRIES_3M,ENQUIRIES_12M,CREDIT_CARD_MONTH_SINCE_10DPD,CREDIT_CARD_MONTH_SINCE_30DPD,CREDIT_CARD_MONTH_SINCE_60DPD,CREDIT_CARD_MONTH_SINCE_90DPD,CREDIT_CARD_MONTH_SINCE_10DPD_FLAG,CREDIT_CARD_MONTH_SINCE_30DPD_FLAG,CREDIT_CARD_MONTH_SINCE_60DPD_FLAG,CREDIT_CARD_MONTH_SINCE_90DPD_FLAG,CREDIT_CARD_NUMBER_OF_LATE_PAYMENT
12400,22.0,19.0,4.0,,280.0,4.0,13.0,22.0,22.0,4.0,13.0,22.0,22.0,4.0,13.0,22.0,22.0,42.0,,,,,,0.0,0.0,0.0,0.0,1.0
22375,7.0,4.0,4.0,1.0,640.0,,4.0,7.0,7.0,1.0,4.0,7.0,,1.0,4.0,7.0,7.0,37.0,117.0,,,,,0.0,,0.0,0.0,1.0
15852,10.0,10.0,1.0,1.0,770.0,7.0,7.0,,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,22.0,,,,,,0.0,0.0,0.0,,1.0
25528,7.0,,1.0,1.0,280.0,4.0,4.0,7.0,7.0,4.0,4.0,7.0,7.0,4.0,4.0,7.0,7.0,7.0,12.0,,,,,0.0,0.0,0.0,0.0,1.0
11620,13.0,,4.0,1.0,210.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,,22.0,22.0,,,,,0.0,0.0,0.0,,1.0
4998,7.0,7.0,1.0,1.0,330.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,22.0,47.0,,,,,0.0,0.0,0.0,,1.0
8846,,7.0,16.0,1.0,,1.0,7.0,19.0,,1.0,7.0,19.0,,1.0,,,19.0,12.0,32.0,,,,,0.0,0.0,0.0,0.0,
21968,7.0,7.0,,1.0,210.0,,,7.0,7.0,,4.0,7.0,7.0,1.0,4.0,7.0,7.0,7.0,7.0,,,,,0.0,0.0,0.0,0.0,1.0
5711,13.0,7.0,,1.0,,4.0,10.0,10.0,10.0,4.0,10.0,10.0,10.0,4.0,10.0,10.0,10.0,27.0,52.0,,,,,0.0,0.0,0.0,0.0,1.0
11052,10.0,,4.0,1.0,580.0,7.0,13.0,13.0,13.0,7.0,,13.0,13.0,7.0,13.0,13.0,13.0,12.0,27.0,,,,,,,0.0,0.0,1.0
11386,7.0,4.0,4.0,1.0,,1.0,1.0,7.0,7.0,1.0,1.0,7.0,7.0,,,7.0,7.0,12.0,12.0,,,,,0.0,0.0,,0.0,1.0
22005,,4.0,,1.0,20.0,1.0,1.0,,4.0,1.0,1.0,4.0,4.0,1.0,1.0,4.0,4.0,7.0,7.0,,,,,0.0,0.0,0.0,0.0,1.0
23979,7.0,4.0,4.0,,490.0,4.0,4.0,4.0,7.0,4.0,4.0,4.0,7.0,4.0,4.0,4.0,7.0,7.0,12.0,,,,,0.0,0.0,,0.0,
10247,10.0,10.0,1.0,1.0,15870.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,27.0,37.0,,,,,0.0,0.0,0.0,0.0,1.0
21493,7.0,7.0,1.0,,920.0,10.0,10.0,10.0,10.0,,10.0,10.0,10.0,10.0,10.0,10.0,10.0,,12.0,,,,,0.0,0.0,0.0,0.0,1.0
12433,,4.0,7.0,1.0,710.0,7.0,7.0,10.0,10.0,7.0,7.0,10.0,,7.0,7.0,10.0,,32.0,,,,,,0.0,0.0,0.0,0.0,1.0
23503,10.0,10.0,1.0,1.0,880.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,,16.0,17.0,,,,,,0.0,0.0,0.0,0.0,1.0
17274,7.0,7.0,1.0,1.0,160.0,7.0,,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,12.0,17.0,,,,,,0.0,0.0,0.0,1.0
10627,7.0,7.0,1.0,1.0,340.0,1.0,7.0,,7.0,1.0,7.0,7.0,7.0,1.0,7.0,7.0,7.0,7.0,7.0,,,,,0.0,0.0,0.0,0.0,1.0
10077,13.0,,7.0,1.0,1170.0,4.0,10.0,10.0,13.0,4.0,,10.0,13.0,4.0,10.0,10.0,13.0,17.0,37.0,,,,,0.0,0.0,,0.0,1.0
6719,4.0,1.0,4.0,1.0,750.0,1.0,1.0,1.0,4.0,1.0,1.0,,4.0,1.0,,1.0,4.0,7.0,17.0,,,,,0.0,0.0,0.0,,1.0
9218,,7.0,13.0,1.0,6770.0,1.0,7.0,13.0,13.0,1.0,7.0,13.0,13.0,1.0,7.0,13.0,13.0,7.0,27.0,,,,,0.0,0.0,0.0,0.0,1.0
10021,7.0,7.0,1.0,1.0,360.0,1.0,1.0,7.0,7.0,1.0,1.0,7.0,7.0,1.0,1.0,7.0,,32.0,57.0,,,,,0.0,0.0,0.0,0.0,1.0
18049,,7.0,4.0,1.0,300.0,4.0,7.0,7.0,10.0,4.0,,7.0,10.0,4.0,7.0,7.0,10.0,7.0,17.0,,,,,0.0,0.0,0.0,0.0,1.0
25028,7.0,7.0,1.0,1.0,150.0,1.0,7.0,7.0,7.0,1.0,7.0,7.0,7.0,1.0,7.0,7.0,7.0,22.0,22.0,,,,,0.0,0.0,,0.0,1.0
5281,13.0,7.0,,,440.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,17.0,,,,,,0.0,0.0,0.0,0.0,28.0
5290,7.0,1.0,7.0,1.0,770.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,22.0,27.0,,,,,0.0,0.0,0.0,0.0,1.0
22894,10.0,1.0,10.0,1.0,590.0,4.0,4.0,7.0,,4.0,4.0,7.0,7.0,4.0,4.0,7.0,7.0,12.0,22.0,,,,,0.0,,0.0,0.0,
1954,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,,1.0,1.0,1.0,,1.0,,1.0,1.0,7.0,7.0,,,,,,0.0,0.0,0.0,1.0
2053,1.0,1.0,,1.0,650.0,,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,,1.0,32.0,132.0,,,,,0.0,0.0,0.0,0.0,1.0
23039,13.0,13.0,1.0,1.0,480.0,7.0,10.0,10.0,13.0,7.0,10.0,10.0,,7.0,10.0,10.0,13.0,7.0,12.0,,,,,0.0,0.0,,0.0,1.0
14137,16.0,10.0,7.0,1.0,460.0,7.0,10.0,10.0,13.0,,10.0,10.0,13.0,7.0,10.0,,13.0,22.0,22.0,,,,,0.0,,0.0,0.0,
3591,7.0,7.0,1.0,1.0,280.0,,1.0,1.0,4.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,4.0,7.0,37.0,,,,,0.0,,0.0,0.0,
4509,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,,1.0,,,,,,,0.0,0.0,,0.0,1.0
10403,10.0,7.0,4.0,1.0,,1.0,4.0,4.0,,1.0,4.0,4.0,10.0,1.0,4.0,,10.0,17.0,22.0,,,,,0.0,0.0,0.0,0.0,1.0
1218,1.0,1.0,1.0,1.0,170.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,7.0,,,,,0.0,0.0,0.0,0.0,1.0
899,10.0,10.0,,1.0,200.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,1.0,1.0,7.0,17.0,,,,,0.0,0.0,,0.0,1.0
13643,,4.0,10.0,1.0,460.0,7.0,7.0,10.0,,7.0,7.0,,10.0,7.0,,10.0,10.0,12.0,17.0,,,,,0.0,0.0,0.0,0.0,1.0
10511,,7.0,1.0,1.0,90.0,,4.0,7.0,7.0,4.0,4.0,7.0,7.0,4.0,4.0,7.0,7.0,,7.0,,,,,0.0,0.0,0.0,0.0,1.0
11210,13.0,13.0,1.0,1.0,200.0,7.0,,,13.0,,10.0,10.0,13.0,7.0,10.0,10.0,13.0,12.0,57.0,,,,,,0.0,,0.0,1.0
10488,10.0,10.0,1.0,1.0,390.0,7.0,13.0,16.0,,7.0,13.0,16.0,,7.0,,16.0,16.0,7.0,7.0,,,,,0.0,0.0,0.0,0.0,1.0
19974,13.0,7.0,7.0,1.0,420.0,7.0,,13.0,13.0,7.0,,13.0,13.0,7.0,10.0,13.0,13.0,12.0,27.0,,,,,0.0,0.0,,0.0,1.0
5761,7.0,7.0,1.0,1.0,5270.0,1.0,1.0,,7.0,1.0,1.0,7.0,7.0,1.0,1.0,7.0,,12.0,22.0,,,,,0.0,0.0,0.0,0.0,1.0
451,4.0,4.0,1.0,1.0,30.0,1.0,1.0,4.0,4.0,1.0,1.0,4.0,,1.0,1.0,4.0,4.0,7.0,22.0,,,,,0.0,0.0,0.0,,
18533,4.0,4.0,1.0,1.0,40.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,,7.0,7.0,,,,,0.0,0.0,0.0,0.0,1.0
8316,,4.0,1.0,1.0,20.0,,4.0,4.0,4.0,1.0,4.0,4.0,4.0,1.0,4.0,4.0,4.0,7.0,7.0,,,,,0.0,0.0,0.0,0.0,1.0
20011,19.0,13.0,7.0,1.0,1240.0,13.0,19.0,19.0,19.0,13.0,19.0,19.0,19.0,13.0,19.0,19.0,19.0,37.0,112.0,,,,,0.0,0.0,0.0,0.0,1.0
8568,4.0,1.0,4.0,1.0,860.0,1.0,4.0,4.0,4.0,1.0,4.0,4.0,4.0,1.0,4.0,4.0,,7.0,,,,,,0.0,0.0,0.0,0.0,1.0
5046,4.0,4.0,,1.0,50.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,7.0,7.0,,,,,0.0,,0.0,,1.0
12014,10.0,7.0,4.0,1.0,450.0,7.0,7.0,7.0,10.0,,7.0,7.0,10.0,7.0,7.0,7.0,10.0,7.0,17.0,,,,,0.0,0.0,0.0,0.0,1.0
2014,,1.0,7.0,1.0,1220.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,12.0,,,,,0.0,0.0,0.0,0.0,1.0
17349,10.0,10.0,1.0,1.0,590.0,7.0,7.0,7.0,7.0,,7.0,7.0,7.0,7.0,7.0,,,12.0,17.0,,,,,0.0,0.0,0.0,0.0,1.0
2966,1.0,1.0,1.0,1.0,20.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,7.0,22.0,,,,,0.0,0.0,0.0,0.0,
8058,10.0,7.0,4.0,1.0,190.0,1.0,7.0,10.0,10.0,1.0,7.0,10.0,10.0,1.0,,,10.0,7.0,22.0,,,,,,,0.0,0.0,1.0
6501,7.0,7.0,1.0,1.0,90.0,4.0,,7.0,7.0,4.0,7.0,7.0,7.0,4.0,7.0,7.0,7.0,12.0,22.0,,,,,0.0,0.0,,0.0,1.0
12807,16.0,4.0,13.0,1.0,1060.0,13.0,13.0,16.0,16.0,13.0,13.0,,16.0,13.0,13.0,16.0,16.0,47.0,77.0,,,,,0.0,0.0,,0.0,1.0
22119,,,10.0,1.0,830.0,1.0,7.0,7.0,,1.0,,7.0,10.0,1.0,,7.0,10.0,17.0,42.0,,,,,0.0,0.0,0.0,0.0,1.0
19303,7.0,1.0,7.0,1.0,780.0,7.0,7.0,7.0,7.0,7.0,7.0,,7.0,7.0,7.0,7.0,7.0,7.0,12.0,,,,,0.0,,0.0,0.0,1.0
1579,1.0,1.0,1.0,1.0,0.0,,,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,12.0,17.0,,,,,0.0,0.0,,,1.0
918,1.0,,1.0,,0.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,17.0,27.0,,,,,,0.0,0.0,0.0,1.0
4711,7.0,4.0,4.0,1.0,310.0,4.0,7.0,10.0,10.0,4.0,7.0,10.0,10.0,4.0,7.0,10.0,10.0,47.0,47.0,,,,,0.0,0.0,,0.0,1.0
13588,16.0,10.0,7.0,1.0,520.0,10.0,10.0,13.0,13.0,10.0,,13.0,13.0,10.0,10.0,13.0,13.0,12.0,17.0,,,,,0.0,0.0,0.0,0.0,1.0
7236,,7.0,4.0,1.0,1160.0,4.0,,,10.0,4.0,7.0,7.0,10.0,4.0,7.0,7.0,10.0,27.0,142.0,,,,,0.0,0.0,,0.0,
15822,10.0,10.0,1.0,1.0,150.0,4.0,7.0,7.0,10.0,4.0,7.0,7.0,10.0,4.0,7.0,7.0,,12.0,12.0,,,,,0.0,0.0,,0.0,1.0
1375,4.0,4.0,1.0,1.0,160.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,7.0,7.0,,,,,0.0,0.0,0.0,0.0,
7256,13.0,7.0,7.0,1.0,1040.0,4.0,7.0,10.0,10.0,4.0,7.0,10.0,10.0,4.0,7.0,10.0,10.0,7.0,72.0,,,,,0.0,,0.0,0.0,1.0
291,13.0,10.0,4.0,,570.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,7.0,12.0,,,,,0.0,0.0,0.0,0.0,1.0
7415,7.0,7.0,,1.0,1760.0,4.0,7.0,7.0,7.0,4.0,7.0,7.0,,,7.0,7.0,7.0,27.0,122.0,,,,,0.0,0.0,0.0,0.0,1.0
5618,4.0,4.0,1.0,1.0,50.0,,,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,12.0,12.0,,,,,,0.0,0.0,0.0,1.0
15191,13.0,13.0,,1.0,470.0,16.0,16.0,16.0,16.0,16.0,16.0,,16.0,16.0,16.0,16.0,16.0,12.0,12.0,,,,,0.0,,,0.0,1.0
9863,13.0,10.0,1.0,,3840.0,4.0,7.0,10.0,13.0,4.0,7.0,10.0,13.0,4.0,7.0,10.0,13.0,,27.0,,,,,0.0,0.0,0.0,0.0,1.0
5784,13.0,7.0,7.0,1.0,1520.0,10.0,10.0,10.0,10.0,10.0,10.0,,10.0,10.0,10.0,10.0,10.0,37.0,87.0,,,,,0.0,0.0,0.0,0.0,1.0
23290,16.0,4.0,13.0,1.0,,4.0,7.0,10.0,13.0,,,10.0,13.0,4.0,7.0,10.0,13.0,17.0,42.0,,,,,0.0,0.0,0.0,0.0,4.0
11426,7.0,4.0,4.0,,460.0,1.0,,10.0,10.0,1.0,4.0,10.0,10.0,1.0,,10.0,10.0,17.0,42.0,,,,,0.0,,0.0,0.0,1.0
18647,,,4.0,1.0,280.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0,1.0,1.0,7.0,7.0,,,,,0.0,0.0,0.0,0.0,1.0
161,10.0,7.0,4.0,1.0,200.0,7.0,7.0,7.0,7.0,7.0,,7.0,7.0,7.0,7.0,7.0,7.0,12.0,32.0,,,,,0.0,,0.0,0.0,1.0
22833,10.0,,7.0,1.0,890.0,1.0,,4.0,4.0,1.0,1.0,4.0,4.0,,1.0,4.0,4.0,7.0,22.0,,,,,0.0,0.0,0.0,0.0,1.0
4055,7.0,4.0,4.0,1.0,,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,,32.0,57.0,,,,,0.0,0.0,0.0,0.0,1.0
11530,4.0,4.0,1.0,1.0,20.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,,12.0,,,,,0.0,0.0,0.0,0.0,1.0
15453,4.0,4.0,1.0,1.0,20.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,12.0,12.0,,,,,0.0,0.0,0.0,0.0,1.0
13018,13.0,7.0,7.0,1.0,2050.0,7.0,7.0,10.0,13.0,7.0,7.0,10.0,13.0,7.0,7.0,10.0,,12.0,32.0,,,,,0.0,0.0,0.0,,1.0
7141,7.0,7.0,1.0,1.0,100.0,4.0,,7.0,7.0,,4.0,7.0,7.0,,4.0,7.0,7.0,22.0,22.0,,,,,0.0,,0.0,0.0,1.0
18387,7.0,4.0,,1.0,140.0,1.0,4.0,,7.0,1.0,4.0,7.0,7.0,1.0,4.0,7.0,7.0,7.0,7.0,,,,,0.0,0.0,0.0,0.0,1.0
3517,7.0,7.0,1.0,,770.0,4.0,4.0,7.0,7.0,4.0,4.0,7.0,7.0,4.0,4.0,7.0,7.0,17.0,132.0,,,,,0.0,,0.0,0.0,1.0
22372,7.0,7.0,1.0,1.0,90.0,4.0,,7.0,7.0,4.0,4.0,,,,,7.0,7.0,,12.0,,,,,0.0,,0.0,0.0,1.0
2532,4.0,1.0,4.0,1.0,500.0,1.0,,4.0,4.0,1.0,1.0,4.0,4.0,1.0,1.0,4.0,4.0,32.0,82.0,,,,,0.0,0.0,0.0,0.0,1.0
5285,1.0,1.0,1.0,1.0,0.0,,1.0,1.0,,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,2.0,2.0,,,,,0.0,0.0,0.0,0.0,1.0
139,7.0,4.0,4.0,,400.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,,,,,0.0,,0.0,0.0,1.0
23889,10.0,10.0,1.0,1.0,160.0,4.0,7.0,7.0,10.0,4.0,7.0,7.0,10.0,4.0,7.0,7.0,10.0,7.0,7.0,,,,,0.0,0.0,0.0,0.0,1.0
25278,10.0,10.0,1.0,1.0,120.0,4.0,,10.0,10.0,4.0,10.0,10.0,,4.0,10.0,10.0,10.0,7.0,17.0,,,,,0.0,0.0,0.0,0.0,1.0
2206,4.0,1.0,,1.0,410.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,12.0,12.0,,,,,0.0,0.0,0.0,0.0,1.0
6141,,7.0,1.0,1.0,70.0,1.0,7.0,7.0,,1.0,7.0,7.0,7.0,,7.0,7.0,7.0,7.0,,,,,,0.0,0.0,,0.0,1.0
21817,13.0,10.0,4.0,,320.0,4.0,10.0,13.0,13.0,4.0,10.0,13.0,13.0,4.0,10.0,13.0,13.0,7.0,27.0,,,,,0.0,0.0,0.0,0.0,1.0
8426,13.0,7.0,7.0,1.0,,4.0,7.0,7.0,7.0,4.0,7.0,7.0,,4.0,7.0,,7.0,7.0,7.0,,,,,0.0,,0.0,0.0,1.0
18473,7.0,7.0,1.0,1.0,210.0,1.0,4.0,4.0,4.0,1.0,4.0,4.0,4.0,1.0,4.0,4.0,4.0,7.0,7.0,,,,,0.0,0.0,0.0,0.0,1.0
12010,10.0,10.0,1.0,1.0,110.0,4.0,7.0,,10.0,4.0,7.0,7.0,10.0,4.0,7.0,7.0,10.0,12.0,22.0,,,,,0.0,0.0,0.0,0.0,1.0
15809,19.0,10.0,10.0,1.0,310.0,4.0,10.0,16.0,19.0,4.0,10.0,16.0,19.0,4.0,10.0,,19.0,22.0,62.0,,,,,0.0,0.0,0.0,0.0,1.0
16361,10.0,10.0,1.0,,130.0,4.0,,4.0,7.0,4.0,4.0,4.0,7.0,4.0,4.0,4.0,7.0,7.0,7.0,,,,,0.0,0.0,0.0,0.0,1.0
8075,,1.0,7.0,1.0,930.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,7.0,7.0,,,,,0.0,0.0,0.0,0.0,1.0
9860,7.0,7.0,1.0,1.0,,1.0,4.0,7.0,7.0,1.0,4.0,7.0,7.0,1.0,4.0,,7.0,,17.0,,,,,0.0,0.0,0.0,,1.0
19661,10.0,7.0,4.0,1.0,210.0,,,7.0,10.0,,7.0,7.0,10.0,7.0,7.0,7.0,10.0,12.0,22.0,,,,,0.0,0.0,0.0,0.0,1.0
15871,13.0,10.0,4.0,1.0,210.0,4.0,,10.0,10.0,4.0,7.0,10.0,10.0,4.0,7.0,10.0,10.0,,7.0,,,,,0.0,0.0,0.0,,1.0
15383,4.0,4.0,1.0,,180.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,12.0,12.0,,,,,0.0,0.0,0.0,,1.0
20447,10.0,7.0,4.0,1.0,270.0,4.0,7.0,10.0,10.0,4.0,7.0,10.0,10.0,4.0,7.0,10.0,,7.0,7.0,,,,,0.0,0.0,0.0,,1.0
7247,16.0,10.0,7.0,1.0,2230.0,4.0,7.0,7.0,,4.0,7.0,7.0,13.0,4.0,7.0,7.0,13.0,37.0,57.0,,,,,0.0,0.0,0.0,0.0,1.0
8596,7.0,7.0,,1.0,100.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,,,,,0.0,0.0,0.0,,1.0
23084,7.0,,1.0,1.0,80.0,4.0,,7.0,7.0,4.0,4.0,7.0,7.0,4.0,4.0,7.0,7.0,7.0,7.0,,,,,0.0,0.0,0.0,0.0,1.0
9180,7.0,7.0,1.0,1.0,80.0,1.0,4.0,,,1.0,4.0,4.0,7.0,1.0,,4.0,7.0,7.0,12.0,,,,,0.0,0.0,0.0,,1.0
16892,7.0,7.0,1.0,,60.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,,12.0,,,,,0.0,0.0,0.0,0.0,1.0
3338,7.0,4.0,,1.0,160.0,1.0,1.0,4.0,7.0,1.0,,4.0,,1.0,1.0,4.0,7.0,22.0,102.0,,,,,0.0,,0.0,0.0,1.0
19292,4.0,4.0,,1.0,10.0,1.0,1.0,4.0,,1.0,1.0,,4.0,1.0,,4.0,4.0,7.0,7.0,,,,,0.0,0.0,0.0,0.0,1.0
4213,7.0,4.0,4.0,,270.0,,1.0,4.0,,1.0,1.0,,4.0,,1.0,,4.0,7.0,22.0,,,,,0.0,0.0,0.0,0.0,1.0
7279,13.0,7.0,7.0,1.0,540.0,1.0,4.0,7.0,7.0,1.0,,7.0,7.0,1.0,4.0,7.0,7.0,37.0,162.0,,,,,0.0,0.0,0.0,0.0,1.0
3726,4.0,4.0,1.0,1.0,,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,7.0,7.0,,,,,0.0,0.0,0.0,0.0,1.0
7473,22.0,16.0,7.0,1.0,860.0,7.0,22.0,,22.0,7.0,22.0,22.0,22.0,7.0,22.0,22.0,22.0,12.0,32.0,,,,,0.0,0.0,0.0,0.0,1.0
10955,4.0,1.0,1.0,4.0,610.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,12.0,12.0,,,,,0.0,0.0,0.0,0.0,1.0
9527,,7.0,7.0,1.0,,7.0,7.0,10.0,10.0,7.0,7.0,10.0,10.0,7.0,7.0,10.0,10.0,12.0,12.0,,,,,0.0,0.0,0.0,0.0,1.0
25048,,7.0,1.0,1.0,,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,,7.0,,7.0,7.0,,,,,0.0,0.0,0.0,0.0,1.0
24936,10.0,7.0,4.0,1.0,160.0,1.0,10.0,,,1.0,10.0,10.0,10.0,1.0,,10.0,10.0,7.0,,,,,,0.0,0.0,0.0,0.0,1.0
741,,,1.0,1.0,,7.0,7.0,10.0,10.0,7.0,7.0,10.0,10.0,,7.0,10.0,10.0,12.0,12.0,,,,,,0.0,0.0,,
21208,10.0,10.0,1.0,1.0,120.0,4.0,7.0,7.0,7.0,4.0,7.0,7.0,7.0,4.0,7.0,7.0,7.0,22.0,22.0,,,,,0.0,0.0,0.0,0.0,1.0
10487,7.0,7.0,1.0,1.0,90.0,4.0,4.0,4.0,,,,4.0,4.0,4.0,4.0,4.0,4.0,7.0,7.0,,,,,0.0,0.0,0.0,0.0,1.0
1207,4.0,4.0,1.0,1.0,20.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,12.0,12.0,,,,,0.0,0.0,0.0,0.0,1.0
13786,7.0,,,,270.0,4.0,7.0,7.0,7.0,4.0,7.0,7.0,7.0,4.0,,7.0,7.0,7.0,22.0,,,,,0.0,0.0,0.0,,1.0
2446,16.0,10.0,7.0,1.0,550.0,4.0,7.0,10.0,,4.0,7.0,10.0,10.0,4.0,7.0,10.0,10.0,12.0,12.0,,,,,0.0,0.0,0.0,0.0,1.0
17644,10.0,,10.0,1.0,1930.0,1.0,1.0,4.0,7.0,,1.0,4.0,,1.0,1.0,4.0,7.0,12.0,22.0,,,,,0.0,0.0,0.0,,1.0
15482,10.0,7.0,4.0,1.0,350.0,10.0,10.0,10.0,10.0,10.0,,,10.0,10.0,,10.0,10.0,27.0,32.0,,,,,0.0,0.0,0.0,0.0,1.0
13875,10.0,10.0,1.0,1.0,100.0,7.0,10.0,10.0,10.0,7.0,10.0,10.0,10.0,7.0,10.0,10.0,10.0,17.0,17.0,,,,,0.0,0.0,0.0,0.0,1.0
11454,19.0,,16.0,1.0,,1.0,4.0,,13.0,1.0,4.0,10.0,13.0,1.0,4.0,10.0,13.0,27.0,67.0,,,,,0.0,0.0,0.0,,
14556,4.0,4.0,,1.0,240.0,1.0,4.0,4.0,4.0,1.0,4.0,4.0,4.0,1.0,4.0,4.0,4.0,22.0,22.0,,,,,,0.0,0.0,0.0,1.0
12655,4.0,4.0,1.0,1.0,10.0,1.0,1.0,4.0,4.0,1.0,1.0,4.0,4.0,1.0,1.0,4.0,4.0,7.0,,,,,,0.0,0.0,0.0,0.0,1.0
11080,,,1.0,1.0,,10.0,,10.0,10.0,10.0,,10.0,10.0,10.0,10.0,10.0,10.0,12.0,12.0,,,,,0.0,0.0,0.0,0.0,1.0
16332,4.0,4.0,1.0,1.0,490.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,,1.0,1.0,32.0,62.0,,,,,0.0,0.0,0.0,,1.0
10042,22.0,16.0,7.0,1.0,1620.0,1.0,4.0,7.0,16.0,1.0,4.0,7.0,16.0,,4.0,7.0,16.0,12.0,42.0,,,,,0.0,0.0,0.0,0.0,1.0
46,7.0,4.0,4.0,1.0,810.0,,7.0,10.0,10.0,7.0,,10.0,10.0,7.0,7.0,10.0,10.0,27.0,37.0,,,,,0.0,0.0,0.0,0.0,1.0
778,1.0,1.0,1.0,1.0,200.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,32.0,32.0,,,,,0.0,0.0,0.0,0.0,1.0
6814,10.0,10.0,,1.0,350.0,1.0,4.0,10.0,10.0,1.0,4.0,10.0,10.0,1.0,4.0,10.0,10.0,12.0,22.0,,,,,0.0,0.0,0.0,0.0,1.0
7727,,1.0,7.0,1.0,1080.0,,1.0,,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,12.0,27.0,,,,,0.0,0.0,0.0,0.0,1.0
4145,4.0,1.0,4.0,1.0,,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,,,1.0,1.0,17.0,22.0,,,,,0.0,0.0,0.0,0.0,1.0
3535,,1.0,1.0,1.0,0.0,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,7.0,7.0,,,,,0.0,,0.0,0.0,1.0
